,index_id,clarity,color,cut,price,city,carat
30876,dc19bf694568c2bcc67cc13507080863b7d6257c313f4ce586c86f74842b4ec0,VVS2,D,Very Good,549,Zurich,0.23
30877,be399e5d567724bef6af7b6d21e4f9e459607bd216ca9ba73b246c4b79c03f2f,SI2,D,Premium,4626,Surat,1.0
30878,0dd0eb570063aa94fd9f9b4e6ad9e1d88bc114e7c01eedb46d8eb52141bd2406,IF,G,Ideal,863,Antwerp,0.3
30879,6810311e615f1d5bcbc51da26252f87cff8ebf37ce467f98121404a9fc1e7029,SI1,E,Good,1188,Luxembourg,0.5
30880,e67755704402332294469128be9844d9d028b4e0cf18ab8096bd72279ea36218,SI2,D,Very Good,838,Dubai,0.42
30881,017c6717160f470833f0faa980614df14b387e879a3fb71b52e2b03bc22763fc,VVS2,H,Good,2608,Surat,0.7
30882,9be96572917251d9c227e3fe82349e9b425010bb45f18133366b54822dd3ce6d,VS1,H,Ideal,1691,Madrid,0.56
30883,9a6610fae38a69c9ed71685489239ecc7c7765de4ec61763271c11e336139609,VVS2,J,Very Good,5665,Antwerp,1.23
30884,a67727b14d95cba6d0e5e4f98b30c489d18dea23eeec8adf20288aeaaf416a4d,VVS2,H,Good,625,Las Vegas,0.31
30885,ca4aad4ab1e814f38cfe7debf2e6f12aed1350b4fe5ca38be5fedde546000da5,VVS1,I,Ideal,785,Kimberly,0.41
30886,c53f68e48e878b57b48a370c1f40e98b66e5f7261f74c0c09c616a6fc0ecdfd7,VS1,E,Very Good,470,New York City,0.27
30887,641883bb4f8abd302615f0984c1271457057abb3159ef661e13a01b3a7f5350f,SI1,D,Premium,684,Las Vegas,0.31
30888,13dfc55cc80d2e5bb01f397d8ebffd757e626478dad9676e832d80851e0d704c,VS1,H,Premium,698,Antwerp,0.31
30889,8cd2ba657254267564fc503dac58bce11d2d8cc629fa9709aafbfce7adae70f6,VS1,H,Ideal,596,Luxembourg,0.34
30890,c52b0ff73f5137f85fa59cea60379471e23216e84701370fbacce554dc752ed4,SI1,D,Very Good,1816,Tel Aviv,0.59
30891,3d8a1e2d3cef73a1754f3a2aa87f87f7fe74269e7cd8fc7fcb89b2bdd0b6ee86,SI2,H,Premium,390,Kimberly,0.31
30892,aa31d99aef73d592e84b13bad6043e8689f59bc19853412a797daedce98203f5,SI2,D,Very Good,9389,Tel Aviv,1.52
30893,8e68b83c92eaa5bf65d0b39bdeed53393c049c8448e44002c7f3775e8a59f62f,VVS2,D,Premium,10927,Antwerp,1.01
30894,1ed4263a592777f54b5b5a23d88ed3e87691c3adce97b0bd220ffe8e8d99e469,VS1,G,Premium,899,Antwerp,0.41
30895,06fca55ca47d9d27597832f22b33b29c18c07c2efc834f35ab338fad4812b831,SI1,H,Ideal,1730,Amsterdam,0.52
30896,f4490bac6bf850bebfa82aeb6863c66c2793123db84adff1c8d7783c37f55099,VVS1,D,Ideal,1140,Kimberly,0.32
30897,fc5ad102958e1457809534832dd2ac2e152c7459827d948b3909aa207f8ead09,SI1,G,Ideal,2548,Surat,0.73
30898,447d3b1d701523e51b0644133b7adefd71a4b86bab62a7a229cbfdc05ab145f9,SI1,D,Ideal,1569,Antwerp,0.51
30899,80f8adfe5d962ce7c1f49b2b703e9b445b67c9f13e51b8a5ac6277a0ee0ffb8b,SI1,E,Good,3449,Paris,0.9
30900,e4232498d7ce2d2470e291f900304130a3a9d5f4829e7741427b3211885aa875,VS2,E,Ideal,928,Paris,0.33
30901,ba1f7485cf84c370d1385770c689d4e4836fd7bed4c18b211a0e8b69db9968d6,SI2,I,Premium,641,Surat,0.38
30902,bbcb07756bb35a712e6157942d77012e62cc05ea1bd9af9c566587595fcc3b54,VS2,D,Good,8521,Tel Aviv,1.2
30903,21984f2594f5eb1844a84acfe50ec3b123d0c93556a5b6e26c1d7186d31fc5cc,VS1,G,Ideal,9261,Surat,1.11
30904,e8369163c8001bc2e2b4aeda75809479f850e1cdc84bf2d0fbd41363077eaaea,VVS1,H,Ideal,730,New York City,0.33
30905,188c7861ae2940482df61581bea20051bb4dcdde7dfd8878e6c18351f9a14639,VS2,F,Good,4309,Tel Aviv,0.9
30906,57fe59894c61fbcd4dc059cc6c03d365303005c3a6f1ea2ca68a23ecf6ada5a6,VVS2,G,Premium,14157,Kimberly,1.5
30907,4b072e6bb1f39bfc8e1b0e010a386d549136263e454da98606bdf3a0169c8077,VVS1,E,Premium,988,Paris,0.31
30908,936cd1dc42a99526218e1f1264e9188038a489cd12d98d55fe5914ab055cfeff,SI1,F,Ideal,3421,Tel Aviv,0.71
30909,67efa301fed6ab297aa81b6c51378c1a1898d25d541c95cd74ba1e3b5c4b9655,VVS2,D,Premium,1263,Antwerp,0.4
30910,fb98c83fa1f9e347dd237852a37444aad8287cdb3db5e2ffe03537ca1476a021,SI1,H,Very Good,4520,Kimberly,1.03
30911,c2a78bf5289b2381620dadc29aaeb3d449e3f11d86be19851300ca93f92b6b72,VS2,D,Very Good,1750,Madrid,0.58
30912,aa59861d3a4c6a89b8e3e65c0aa8443c68cb44a3a1c59e1990ee7af2944dfd02,SI1,D,Premium,1698,Antwerp,0.55
30913,11bd0a02590758437f5eb4aa604532587dd6cc4d8a1f4ab86099d3b0fa649278,VS1,G,Very Good,8795,Madrid,1.22
30914,d3ee88a3c712fab6d20633df3beb80e9a360849ceb38a46d9ae4c88104ae8a93,VS1,F,Very Good,675,Amsterdam,0.31
30915,a66b630c4e8549bbfda89fb50e7c939e5a99db47c87578568555002eb454d0d3,VS1,F,Ideal,8523,Amsterdam,1.23
30916,3776d7d48261a0caf18af02a85387533ba2ed01cb782b26803fdc891dd979092,VS2,J,Good,5096,Kimberly,1.21
30917,2f6aa6a95c0f8c3826db1e520184d7c1738e2bdc3deffaa3760e81096c608703,VVS2,D,Premium,1356,Las Vegas,0.41
30918,91f2bdd17f5ad472d04e87a4d3ae8804ce999d1f1a9948be4ed601e65911cb6a,SI2,G,Ideal,9468,Kimberly,1.53
30919,b16881816e4f31b783b2b2ca9a62dda4ac86866103625ed34eedf54bfd218146,VS2,F,Premium,2318,Surat,0.56
30920,5be0f83c6ef2846dd15b6d0e45212d00675703589be4aed4529433b75bd6604b,VS2,G,Very Good,698,Luxembourg,0.31
30921,1aa812d1d5471e3bc4cfc32d8452a5d2700e95685ede49ecd3d3c951d09052de,VS2,J,Good,1122,Amsterdam,0.53
30922,c6d00d599f5f1e2b2944b4acb94bd91f57ac8ad1dca36c1ce6327756ca50e167,SI1,E,Good,1293,Tel Aviv,0.5
30923,4ad4a5575a4532a56144f098e2097119cca7447767d92fec0f8b65d7e54519d0,VS1,F,Good,7197,Surat,1.02
30924,bb037dab9bd8d050ee868afc5003093efffa23c09a3f13b0e64d8c3662223a1c,SI1,H,Very Good,3447,Luxembourg,0.9
30925,025b715449fed6d7c78426c166f71cd0f4f1133d5cd70995efeb80df0912a2d7,SI2,E,Premium,3763,Antwerp,1.0
30926,e3dd5e597aeba3db9a2419aa7cf2fa2e5c856a9edc68bb5cee7d6a5b46cc25aa,SI2,F,Fair,2327,Zurich,0.71
30927,cf5ed2244c7874031a8edf4124f7ec77efc35ec10de2279afa970e4b8de4210b,SI2,E,Good,7643,Paris,1.53
30928,05d0d8fba6bc2cc5355d7568f056997f334e7628afe13af082006a403c0f2160,VS2,E,Ideal,999,Kimberly,0.41
30929,14dd60b197ced8bd2b9d9829ea35b6fcee7323d9b3d5be8729de68cf1a383089,SI1,H,Ideal,475,Antwerp,0.3
30930,9d78c1a0b4d3ac543e5f97aa973fcef5036b5d77e2d46010a0fe6432cdd9b416,VVS1,G,Premium,816,Las Vegas,0.31
30931,1299981a055daac16c6b841489a247d8c33f9b75750bc7f1d533cdbf897227e1,IF,H,Ideal,3972,Zurich,0.8
30932,b542239b93089ef60ec417772c16cd5fc6650743fc8d6e30dbd10d7a35be7d8f,VS2,D,Good,6563,Amsterdam,1.01
30933,31402d140687212f32596063b6f69759107bb42b2436ef69c09fd43de8bc0441,VS2,E,Ideal,723,Luxembourg,0.33
30934,fe9dcde81be9da7173a12b67ddce050f4141f9082e07e1c747d5f441bd85e6e1,SI1,F,Very Good,3322,Tel Aviv,0.83
30935,3117bb9373386282a89fa556032c5a0d0dbf98e21e87dd6ff2a1fd025a8d32ae,SI2,G,Good,3646,New York City,1.0
30936,a4b6a6e952dec92b96f1fe69bab581fa173770946a8743d87cd085ca5f1fe142,VS1,E,Ideal,2010,Madrid,0.56
30937,2206a32c6bfad88db47445a1711e76708db5f9602ed2b0f55cf6005c4cbe534f,VS1,E,Good,1138,Surat,0.4
30938,ddac84708114030136b33ede941120f98a6952e18813d145b8baacd4076ed700,VS2,D,Ideal,942,Las Vegas,0.31
30939,91636ae3e21e2e3b48c7dce4b0e60bc830e30cba0f38f9de42f7101035113efa,SI2,D,Very Good,4867,Surat,1.0
30940,1a18b8876b431cb9d17837b7fba6c5d5893216d4ea88697a99205881f51d6b26,I1,J,Fair,1334,Las Vegas,0.85
30941,bbb959eb08007a41055840b19835373f0f0f351765e42bce31dad660fc632afb,VS2,F,Ideal,605,Surat,0.3
30942,e1572cbfa6acbb69ac8a5455323569fd54a4a9da4f966323991f904a251482a2,VVS1,G,Very Good,7861,Amsterdam,1.02
30943,13cfa0a859c6cb056866bebd174bbdc4bc6a7b21deea2050024b2c8f37bc9ced,VS1,G,Ideal,4373,Zurich,0.85
30944,8d55c7de21f7dc1747e3d7b40986af9f6323f7c65c5238ea86661fda161111bd,VS2,H,Very Good,10206,Luxembourg,1.5
30945,45a8f1404ce50b3146e6ba07447f97bbb248d39dc055427bd59645ffeea84be6,VS2,G,Premium,1225,Kimberly,0.49
30946,7e4f0c98576b5d81e7ed1a530bdd338d8f68096f9efdfbb7397348dd558cf025,SI2,G,Premium,2456,Luxembourg,0.82
30947,eb79abe1b35ef3c30bee79478cd8a298139ae2c0098d12fbc5d80091bbfa9d94,SI1,I,Good,13464,Tel Aviv,2.01
30948,017c68d86725972107aa80f5927bbc986229b6a98be4d36557749850f899b4cc,SI1,G,Fair,3833,Las Vegas,1.0
30949,f8d0e43a2227f74bf115f5bf39a6e5dbb81def71ec0ef0ef52b79048357dd322,VVS1,E,Very Good,657,Kimberly,0.26
30950,833a3ac6ceb39db49642eea447c5b30ec6f0c15774fd1781fb879aecb61c6d2a,VVS1,D,Ideal,4042,Surat,0.54
30951,98ca64561c7ccba9d6dd2fbbbf69b0960f780c1c117765b0abc5948c5166da12,VS2,G,Premium,6160,Las Vegas,1.0
30952,7950bbcf599cc315cbfca890a4fba56818951bf42f62cbc24d1d57e41fb030dd,SI2,F,Fair,2031,Paris,0.81
30953,cd031392bc175ef3ad3e95a3cd15f0623933bf6f352fa3f1408323b23ac9ad41,VS1,H,Very Good,1688,Antwerp,0.56
30954,25934f300ee89d887c04149808c7968362863f318ac0ac5dd316d923ab91bdad,SI1,H,Very Good,3447,Madrid,0.9
30955,5a98cd317fa3f9dac4857cf102aa61144288ea1f2dce92c0a6b5d30b09bcff9c,VS2,H,Ideal,2583,Kimberly,0.73
30956,1ee8359f9ea67aea1fcfa42d8f22ecf55ab7ade83de75980b77e583e54ba5f55,VVS2,F,Good,7016,Dubai,1.0
30957,80df70e6d5fd87c83a721a3771e5e4049f78db43654dfa13075710046d07c013,SI1,J,Ideal,539,Zurich,0.39
30958,5efcecdb799ce97a35b39883c859ebc01b9320eda2510e2dbb3687c46ed9dc40,SI2,D,Ideal,10122,Dubai,1.5
30959,53cd54faf30fa82cd17b69cfeaa242481f3defec22b0d99179f24334248a2ad3,SI1,H,Very Good,7066,Dubai,1.55
30960,6aa51b60ef37b5bc545ba7fb15d56c1a567991cb67addf82f119fa3bdb758bce,VS1,F,Ideal,2083,Zurich,0.54
30961,0af529f9d9dd5d55a3caead86121216d497e98c4dd3f747cc8d8548940fdb092,VVS1,J,Ideal,6918,London,1.29
30962,46a5c6788c361df6e9b88df8b77acaf4774a6c886754c7e8e67c556a4cd8c9df,IF,G,Ideal,850,Paris,0.3
30963,11d4ea560ba8d2cd4812c6e23f3e9e108f3ff3939eeb094e3bcbf9a912ad838a,VS1,G,Ideal,10850,Antwerp,1.35
30964,1ca4e2b4094dc937c84885434ff4f4573b054dab2b1b03d141224582016f125d,VVS1,E,Ideal,1431,Las Vegas,0.41
30965,53631ced178139853fed59c1a26776029ce272e2f05a310dffede94affaf23a2,VS2,I,Premium,4858,Luxembourg,1.24
30966,de0c6786b2f8c4068332cfe5b849500b5378956be3953ddbaf1bfff66dfe9d59,VS2,F,Very Good,7826,Kimberly,1.21
30967,e3cb81c17580446869624a60766c44b08eb6b828c4fa56ea28c8a7e74432e6b0,VS1,G,Very Good,605,Antwerp,0.3
30968,63a639b56ba8b014d80da4f01b103797880dd43f4270efa5e7da08cccbfc2355,SI1,J,Good,2159,New York City,0.83
30969,673a13dde8c1b7b3d9d31b802ac3be6c3a4bb280eecb746f8a8e1e1a4d7264d3,I1,G,Premium,3820,Paris,1.52
30970,1f1487863f6a068c8df0acd9ad52c445e8ec12e4b553f0f5acc31ad6f7499ae0,VS1,G,Premium,605,Dubai,0.3
30971,d8345ec5f819cb23f7cca81c57db0ee3b7a4af5cd2f13ff65e4a52fcb8538781,SI1,F,Very Good,5038,Tel Aviv,1.02
30972,ad0087c37254aa093f7a6128c3820650170ee5bec68734f3489d2d757ed13e8c,SI2,D,Premium,4072,Amsterdam,1.01
30973,f4b36bab9c5de0e51fa4e528380ac21ad41e061a3f659b89286006b7ae5adc95,VVS1,F,Very Good,530,London,0.23
30974,4693ea6f88eb29943c923420ecca1231a2e25d8e2b3c4a2de2def220fb5082b6,VS2,I,Premium,7385,Luxembourg,1.57
30975,7bdc9e5cb8952b56daf7098cc38ef3ceafeb3d75c64d30699007c5028fd342a6,SI1,G,Ideal,5555,Luxembourg,1.01
30976,0d1153fd686d360c06b9e6be9eb6686dfb69a70394afe8bd5c056d9952ce7019,VS2,H,Very Good,4173,Antwerp,0.92
30977,17c9a9ab58565cd2229f59bc1d3a5185c7eee6403aff2579bc1c02d3dd9e0140,VS2,H,Very Good,2953,Luxembourg,0.8
30978,74d5e21466a352ad3c96d0cf96a1f45002c62519f65756c511f93208e5d41c82,SI2,I,Very Good,5014,Amsterdam,1.21
30979,d0593cf06e6d14be5fb689719c9074a4165d9b942b36a9b55e3a0785ec0bfcc9,VS2,I,Very Good,3709,New York City,0.9
30980,381e3b7597f6f35b37b944492397ae92690e90c8a53e9a4d304d529c0588c8b3,VVS1,E,Ideal,1824,Dubai,0.4
30981,a4e67eb0a81c90a685825b12893d972ba73c16f1c299de9322312b2f5e2c0fc3,VS2,H,Premium,2418,Amsterdam,0.72
30982,a31c4ce69ae87272dae2b10b1e711f3e8c71107a7792bbda46718202ae6f634d,SI1,D,Ideal,729,Surat,0.39
30983,8e87f4b4d7a3ce77ba82b3475ddf7bd504e028c36a265ac1819f39399292a539,VS2,G,Fair,5673,Tel Aviv,1.05
30984,ee66035353246f7cc20e6eb1a6aab632a6d2568b8b4dd82a79b1e50daa639d81,VS1,G,Very Good,681,Surat,0.33
30985,6d902b48ffbffb444ca8d2b9a72de2b7352f24b207a3a731c88b2afd7b38144b,SI2,D,Very Good,838,Surat,0.42
30986,ed62c0083aa94c233044dcf7777660f4d650d02f17512580227c6bcf6cb049e3,SI2,E,Premium,17179,Dubai,2.01
30987,ab9fba2d160d9a0df46968123d26b5fdb22e8d9c7219e0ae2e9eca6708b5711c,VS2,J,Very Good,4372,Paris,1.09
30988,1703fdf86d89e8023f9140ac0de140eae955dc062a7844dffc9eba3f993e19d4,SI1,H,Ideal,2458,Kimberly,0.72
30989,f2df2854e02b7bc85e85684fa28e0aa5d52c77e0aed61d8b46b80ab37f3b67dd,VS2,G,Good,507,Surat,0.31
30990,23cdd018d515d5e59464aa65d8eb5b781e3a4872e18aa2c138aeede79283e282,SI1,G,Very Good,2517,Kimberly,0.7
30991,f52f074fb6bb07ec2b88a4167769c37d8b0c9f5d43b39e0534dfc7f146a3b583,I1,F,Ideal,497,Amsterdam,0.38
30992,1f38da162e55a8531be684e7f794a7954d4ad871ac0db4f5e4c06a9915df86cd,IF,F,Ideal,821,Amsterdam,0.31
30993,e0b43f01aa1bb1d0846d6d67b750458ced796450d29bf576f9314caadf0745a0,SI1,E,Ideal,1259,Surat,0.5
30994,300ecf0732e3f559b5d31d82117340a4185e1a72d8684f77c33dd0e26c48e175,VS2,H,Ideal,491,Antwerp,0.3
30995,e23e8eb20b6e116ee508f5a64f744847b97133fdac1ff9cbd13f292754bb906f,VS1,D,Ideal,11019,Luxembourg,1.21
30996,7fb3e1cbd8fbf79bcf9808f0990783ed7827bc1fe59a4ae8a8216c411de89a9c,SI1,H,Ideal,5889,Zurich,1.23
30997,b14a6944abab087c04dd3bb85191799e557fd86f9d089ca54aaab059f3f41379,SI2,G,Ideal,2056,Madrid,0.7
30998,1539375136f74c7db069f561cb53658fd8f3ee55e8661c2bbafa4512d6dfd984,VS2,F,Premium,6165,Antwerp,1.01
30999,68310a3a6e23db381ef691fafdaeda10c939096e376ce3010dbc0cd58a8f8b8e,SI2,G,Ideal,18124,Amsterdam,2.08
31000,4787e1998ea0068740a4d43cca83c84fa6233bbc66d12b8d442cda81e46e75ba,VVS1,G,Very Good,7412,Amsterdam,1.01
31001,cbe2fbb2b72c0ee98aad46e8933c6a7345b8ffccc0923ed62c30296884fe1cb9,SI2,E,Premium,4620,New York City,1.0
31002,9cebd53ebf4272bee6b93939b12426deec70885a40be32032a1f1e2b6f648044,VS1,F,Ideal,3799,Dubai,0.71
31003,7f3e1d60f4c8b5bf9cf919e3cdc7249503c29f5cc2f5f54aa200e29cd125ba24,SI1,H,Ideal,441,Antwerp,0.31
31004,e12cc288edff314d9049c512dc0b91059ef3ddb840c63681656d8242a035cbc3,SI2,J,Premium,6635,Dubai,1.55
31005,6b98312202116781cf273a3e66b8d77832d7a77ae3e1c3853b15c44e9e3a7ee3,SI2,F,Ideal,5027,London,1.07
31006,335b265a0ca7c2c73935e7c623798519fd3fce32859eb37347bb0722a2f54b87,VS1,D,Very Good,410,London,0.25
31007,ffd7fed9e22920ed0ed6e29b66bd02cd9781e46bf8e3efbff92d80d639c104a2,VVS2,F,Ideal,3191,Amsterdam,0.7
31008,aef1a998772b4ee5d01b303e80d788b6ec9c5b95312020fd2887aac1ef35ecd7,SI2,I,Premium,4745,Zurich,1.19
31009,62685f4ccf56fe93e73d44225328643afafb41af5ce4c49926761e27f24ba408,SI2,F,Ideal,2718,Madrid,0.91
31010,6c771dead8bc0edfd9638b7cea924cac5d786b9f12cfdf254e2f83860b295781,VVS2,F,Ideal,761,Kimberly,0.33
31011,9a128202d4262b016ca3856dc8de4585c85506a1e8d1366a17d2a9de8e804044,SI2,D,Good,477,Surat,0.32
31012,56aecc1e52e88ee11e85b4686b255c7149b9ad853b28de74e610cb3a399a031d,SI1,D,Premium,5543,Luxembourg,1.01
31013,f79b21441d651cefae8f8579f85ab7e0a100d6178d930818aec3b0398db2d297,VS1,G,Ideal,941,Amsterdam,0.43
31014,e449144d7c5ab44d60f27378f52c9170e7355306890773e9d9971acda482e298,SI1,H,Premium,5102,Antwerp,1.11
31015,816bc02fbbf88f8d14839aebf8bc8d1b87f21819a077de721269a768b70b50fb,SI1,F,Premium,2318,Amsterdam,0.72
31016,47e5fcc0e0fc75ab8c043e360e8e4177205e8f385dc359a83162e05678c925a1,SI1,I,Premium,16392,Zurich,2.07
31017,a876ef01c41c6cedfc9871c1f4bea19aad2f9a98f25066feb1a6e7156adba4fb,SI1,F,Very Good,4282,Paris,1.03
31018,5bf4b632b003dafb560c7677a54efc925207cd903a242144f458af0eb23de254,SI1,H,Fair,5622,Surat,1.19
31019,ffb836450682589c60a9d856b2a9537061f71f724e8cce9d2477c99dfcf161d0,VVS2,I,Ideal,1035,Dubai,0.4
31020,8a35ddcbc95354e6d843891d9b771ec2bf57e233ac21f74bdfebc5b4f8b17d5e,SI2,I,Very Good,17955,Kimberly,2.4
31021,984810c200880c15a184c9d2b12acd856029d91d158fb83849a29d55d131a788,VS2,I,Very Good,10447,London,1.57
31022,adda486de382eccdca9fbde25e239f4672148f624aab0406ec9efc336941d170,VS2,G,Ideal,8915,Kimberly,1.27
31023,f8c6515b9d09077dfd524dd2c6bba589536f9a120512dd6775e7419956876604,SI2,H,Premium,2224,Madrid,0.71
31024,461cac26a3965f731055ed9b8e15def8eb064e2295b2751dc4bafe00b047aeaf,SI2,D,Ideal,5793,Antwerp,1.16
31025,e95995d6e3f243779d317d32627e4a97c03ee94d95b9b91567133cb249d97b5c,VVS1,H,Ideal,708,Luxembourg,0.32
31026,2174b2c9fb838d6777df17b74caf2dbcf4818be7b247dc90f6efdce51f40e74f,VVS2,E,Ideal,10043,Zurich,1.07
31027,1c29766497108fd57cdfa72992897f443a802392db914e7c73d9f286a5242544,VVS2,F,Ideal,11927,Surat,1.23
31028,ae16dc044425dcb559dd359cf1ff1990cb8bc8469f5107230a6383ba8bb229f4,VVS2,E,Very Good,775,Amsterdam,0.34
31029,b01ad0e16a64d27da26f4e2a1e222a9d4b5237d70bc0dcc718fdac601fe43ed8,SI1,E,Very Good,1400,London,0.49
31030,a01baa892e5aed7d00e9be1128a454ef17c896d357662ab47d49d66e46309d03,SI2,I,Ideal,3811,Amsterdam,1.0
31031,ec8a0da4cc73e0918755014f0aaaf428666be9b4b969f0167e84a3e45fe2b6ec,SI2,E,Premium,672,Tel Aviv,0.35
31032,ad25cce82663ba28967fb1fabe1f644de1b118256cea7e4486a2d12a636ea678,SI2,I,Premium,880,London,0.46
31033,5c3f80ec5aec471eafb2be9860d0524a1178e18aad38461cd03212950be52a8c,SI1,F,Premium,4234,Tel Aviv,1.0
31034,6276525dfe8042ee8343010820ff564662988405710a74184e27d3375aa66284,SI1,I,Ideal,505,Zurich,0.36
31035,d1fd4e1a34f0d97e170878452c754dfccf1ee79c26ebed779aeed43e49a71b60,VS2,J,Very Good,5140,Luxembourg,1.2
31036,72888ef7f94e0fa708408239a16bc5966c9eb9964f9238444c458a65984e5159,SI2,F,Very Good,4255,New York City,1.0
31037,ebe7f37cb6c9ffd41a82bc7cdca0f0087a4520ef716d1f16b9431b650dcd715e,SI1,G,Good,5021,Dubai,1.01
31038,013704267bd22c8e89aadbafbd6006e9e29c3704637cdda4a90569427461b402,VS1,H,Premium,11711,Zurich,1.57
31039,6daeba3cbf3f6875c4cc6e7015a65fc7394257d3f409e2bf00bc7eb3df313863,VS2,F,Ideal,776,Surat,0.3
31040,95ea8c095efab738ae4fd713b887758c2983453ba643863e44d1fa04ccaf04dd,VS2,H,Good,2234,Luxembourg,0.7
31041,a8e98878fcfcb3394b1c8127ac7d20e9d964fd5ae8127acf2e0ce3557636e49c,SI1,F,Ideal,3321,Kimberly,0.77
31042,6fb11726b9acc627607c5d21d50ff8c9668cadaa39f27391b23228350d576d13,VS2,D,Premium,1807,Tel Aviv,0.51
31043,b5871f9c7958ca9b68f7ae86531e7f3d51b6c48b532645883d0f6df1e6145892,SI1,D,Very Good,2726,Zurich,0.7
31044,dfff2a422884aca043f6d5609d035deaedcc3785189ba6e056c56f97deebd6b8,VVS2,J,Ideal,3451,Antwerp,1.02
31045,dbbd10b4f2b8131783feb9d275bacf9d14d2b9b88b8a97b5d900feb84c26b9cb,VS2,D,Good,3033,Kimberly,0.7
31046,7a7d77d59953eb1ebe8231e5d0e0eba960f60a9e228f7fa935c64e57a1df625d,SI1,F,Ideal,1337,Amsterdam,0.52
31047,b1aa46c3d5ce21a6b4fa855d45064eb867caf2c71ddf6a2966507acc3ca6310d,VS1,J,Ideal,2107,Zurich,0.7
31048,55d3d13cbeb43e18db62506792e8aec0c56849d9491d0b3e0320fe45532917cd,VVS2,F,Premium,9013,Tel Aviv,1.01
31049,f1d1d97fc46cb3b19b39f9d06ecda42d9484476cddf51290ecc69e44dc99266b,SI1,H,Ideal,6084,Zurich,1.16
31050,51bbedb83f41dd5cccfc138b9d9e64a527ad1dfea029ae846ad67b29ebee4801,VS1,D,Ideal,661,Tel Aviv,0.3
31051,dd6888486816dfe32f263a40833f78001bf0889ddf654d46eef6fad0da88bff6,VVS2,G,Ideal,974,London,0.39
31052,7f6e6e8e34624bf25e66b2210fbdd4f0288dbade49f5bde9a38a6d514641a05e,VS1,F,Ideal,3710,Dubai,0.71
31053,a53227c5271f6d53824eac326d7465f22ebef7deae508451ba52739d4dbadada,IF,G,Ideal,2321,Surat,0.56
31054,15d381ade5516b80b10c259b8ae4821da944be82bdd760275db1431eec80130b,VS1,G,Premium,2646,Surat,0.72
31055,14f9edcd88d67a8b5d66d95209a110a75ede36e5c8b85848e64908c04a72845c,I1,G,Good,1210,Madrid,0.73
31056,f1b86817730760dfaf825aac6bd08c39bc3a549226167d599703ded3c4287c46,VVS1,E,Premium,1044,Amsterdam,0.32
31057,80267d197b3c108c82c3e2098da25ce0b28270aa91eb4875159c42120c297000,SI1,D,Premium,1723,Madrid,0.56
31058,10d99d8f57ef83000d870af3cb314e70ecffd40e47408fb9dc2863e0743ec5bf,SI2,D,Very Good,8868,Surat,1.52
31059,658b3f89b66261015df803be68fc0dc374f3ef1a33e8ab8c3299cc693483b48b,SI2,H,Premium,7500,Kimberly,1.5
31060,536ad0fe2c3a10bbadde665b8b56979c261d53534099d444a7dadd0b1e488026,VVS2,F,Premium,1953,Amsterdam,0.51
31061,3cb98694ade00336c8b8b5aa4b2f84291ecbbeb0ad4cc44552a1da204114b363,IF,H,Ideal,814,Dubai,0.32
31062,625d5d53a985d0b3be162c798df9da388e4d70bc92d3a709d65740cc70ffdbf7,VS1,G,Ideal,869,London,0.36
31063,82a7e904469f190a8132e69b3b22874691e3a2499bc1a60f50fc4adc8ab7d59d,SI1,D,Ideal,2987,Tel Aviv,0.74
31064,fd76e79043a0016ce4eeb644004fd6bceba97d82bdfa46e39ab4b29d762f05f1,SI2,J,Premium,4410,Madrid,1.25
31065,fd4b13e28f1c6f47fb3da6ef9753bf75b69e1dec4982204d1170d5d4d7de1475,SI2,G,Premium,4201,Las Vegas,1.07
31066,303177d4ceadf1cb77753d433803a12ed5cfefbda2b13d38b81a5a078ad0b5f1,SI2,D,Very Good,631,London,0.33
31067,1587a463ee5e41bb7c14889f5632ed92bb74687491905c847d7de170ec563f5d,VS2,F,Ideal,906,Zurich,0.35
31068,14f24e7f67509a84e3d9bec19fce3ad346e6826f077c612f0b3872356df6fc62,SI1,E,Good,4878,Luxembourg,1.05
31069,9a428fd0e28ead02b13ca2995d6af709b3a97c83345bded6da1b2453fd11915d,VVS2,E,Very Good,622,London,0.3
31070,479184ba020423a63a9f461a049903d166b68362406f0fd319bfaef6e1996e80,SI1,H,Very Good,5287,Paris,1.0
31071,55d6c2a4020b4e3144537a1ed7466fc2a7ec8081d3fdef33946e815fd0b264fc,VVS1,E,Very Good,4847,Luxembourg,0.72
31072,ec28638a41806f6de2c017eaefca170c486f7611ef2562b5b41f7e82d6952936,VS2,G,Premium,11489,Surat,1.6
31073,c1af4f9ce0251f31dd7dcc5dbf6832dff0c0aa3b4e7894923434b4447be841c2,VVS2,E,Ideal,2664,Antwerp,0.55
31074,1062f807e7116e148246b9584b1799236ee6f6f3bb2bb36dfe09e9f74f907218,VS2,F,Premium,666,New York City,0.33
31075,a9a6952cac90d135574f5bfd9e55f8c2c043adae4d097c978b65d7708d39db4c,VVS2,G,Very Good,672,Kimberly,0.32
31076,3f91a0801140f99d78a8410652fceabce03378625fc1c8f2b7e0753554e4b007,SI1,D,Good,2258,Paris,0.67
31077,8cccfd6feb340e4c9f1440b7b8b23a5f2afcb94e5dd3b5a6a079f9a72e852f29,VS1,I,Premium,608,Madrid,0.3
31078,f2edc681bdebaf23165e7cb14754104e805e007504598599c7f93f56b5a9ee43,SI2,J,Premium,13703,New York City,2.22
